HIP,HR,Name,RAh,Dec,Vmag,B-V,SourceCatalog,SourceId,TYC
,,,23.014859,-22.262611,9.213,0.801,tyc2,TYC6400-01250-1,6400-01250-1
,,,23.138422,49.109636,9.213,0.059,tyc2,TYC3631-00963-1,3631-00963-1
,,,23.850490,40.122666,9.213,1.703,tyc2,TYC3237-00201-1,3237-00201-1
1343,,,0.280482,47.244039,9.213,0.000,hip2,HIP1343,
19329,,,4.142446,-4.018694,9.213,0.247,hip2,HIP19329,
45396,,,9.251462,-46.367791,9.213,0.463,hip2,HIP45396,
62079,,,12.723393,39.639147,9.213,0.451,hip2,HIP62079,
76096,,,15.541536,55.581420,9.213,0.430,hip2,HIP76096,
4447,,,0.948650,7.548686,9.213,1.205,hip2,HIP4447,
40335,,,8.235765,87.692425,9.213,0.350,hip2,HIP40335,
42553,,,8.673472,-27.888067,9.213,0.684,hip2,HIP42553,
65827,,,13.494299,-39.604975,9.213,1.451,hip2,HIP65827,
99718,,,20.234590,-36.615078,9.213,1.210,hip2,HIP99718,
18710,,,4.007600,42.348823,9.213,0.210,hip2,HIP18710,
68145,,,13.951560,33.806899,9.213,0.540,hip2,HIP68145,
81381,,,16.620537,-0.044932,9.213,0.966,hip2,HIP81381,
91498,,,18.660128,83.651037,9.213,0.964,hip2,HIP91498,
103351,,,20.939006,-4.911976,9.213,1.634,hip2,HIP103351,
107548,,,21.782377,30.721467,9.213,1.266,hip2,HIP107548,
2114,,,0.447321,-39.559244,9.213,0.461,hip2,HIP2114,
65857,,,13.499563,-46.537776,9.213,0.530,hip2,HIP65857,
76574,,,15.638027,-4.064371,9.213,1.008,hip2,HIP76574,
79869,,,16.302973,-2.273451,9.213,0.387,hip2,HIP79869,
89073,,,18.179213,53.290331,9.213,1.259,hip2,HIP89073,
55818,,,11.439579,-51.639886,9.214,0.983,hip2,HIP55818,
101548,,,20.579396,-76.935902,9.214,0.583,hip2,HIP101548,
5129,,,1.094433,-62.136869,9.214,0.834,hip2,HIP5129,
71227,,,14.565550,3.336349,9.214,0.437,hip2,HIP71227,
32510,,,6.784261,46.109567,9.214,0.505,hip2,HIP32510,
71060,,,14.531821,63.946622,9.214,0.616,hip2,HIP71060,
77386,,,15.797275,-69.008789,9.214,0.404,hip2,HIP77386,
8953,,,1.921776,-35.803099,9.214,1.292,hip2,HIP8953,
9186,,,1.971217,20.432532,9.214,0.426,hip2,HIP9186,
11127,,,2.386868,-47.140821,9.214,0.955,hip2,HIP11127,
40850,,,8.335351,-11.326877,9.214,0.962,hip2,HIP40850,
64025,,,13.120222,-54.333190,9.214,0.673,hip2,HIP64025,
,,,0.081311,-19.411803,9.214,0.519,tyc2,TYC5841-01062-1,5841-01062-1
,,,0.106762,-82.195735,9.214,1.185,tyc2,TYC9358-00409-1,9358-00409-1
,,,0.616435,-3.662012,9.214,0.561,tyc2,TYC4675-01125-1,4675-01125-1
,,,0.779644,-32.244231,9.214,1.062,tyc2,TYC6998-00528-1,6998-00528-1
,,,0.960758,49.981053,9.214,1.169,tyc2,TYC3271-00945-1,3271-00945-1
,,,1.153428,60.628036,9.214,0.276,tyc2,TYC4030-01149-1,4030-01149-1
,,,1.229467,23.584210,9.214,0.978,tyc2,TYC1747-02232-1,1747-02232-1
,,,1.854903,14.756450,9.214,0.586,tyc2,TYC0628-00209-1,0628-00209-1
8632,,,1.855604,64.862661,9.214,0.230,hip2,HIP8632,
,,,2.051794,38.646474,9.214,0.242,tyc2,TYC2829-00683-1,2829-00683-1
,,,2.300908,24.268106,9.214,1.390,tyc2,TYC1765-00628-1,1765-00628-1
,,,2.359987,23.628604,9.214,1.276,tyc2,TYC1765-00114-1,1765-00114-1
,,,2.599856,-61.621149,9.214,0.472,tyc2,TYC8858-01544-1,8858-01544-1
,,,2.821688,-14.701192,9.214,0.631,tyc2,TYC5292-00469-1,5292-00469-1
,,,3.133007,37.897423,9.214,1.760,tyc2,TYC2847-00577-1,2847-00577-1
,,,3.799950,0.371574,9.214,0.441,tyc2,TYC0065-00844-1,0065-00844-1
,,,3.830107,79.149175,9.214,0.250,tyc2,TYC4517-00624-1,4517-00624-1
,,,4.205948,-3.944745,9.214,0.487,tyc2,TYC4729-00885-1,4729-00885-1
,,,4.600156,-46.355503,9.214,1.509,tyc2,TYC8076-00947-1,8076-00947-1
,,,4.849974,0.104918,9.214,0.263,tyc2,TYC0084-01330-1,0084-01330-1
,,,4.889126,3.436182,9.214,1.000,tyc2,TYC0089-00565-1,0089-00565-1
,,,5.528358,61.611939,9.214,1.595,tyc2,TYC4081-01815-1,4081-01815-1
,,,5.600396,7.030034,9.214,1.737,tyc2,TYC0126-00317-1,0126-00317-1
,,,6.077971,59.656496,9.214,1.215,tyc2,TYC3763-01165-1,3763-01165-1
,,,6.116014,49.260898,9.214,0.483,tyc2,TYC3382-00693-1,3382-00693-1
,,,6.239730,28.028633,9.214,0.312,tyc2,TYC1885-00859-1,1885-00859-1
,,,6.262735,-46.892821,9.214,0.425,tyc2,TYC8106-01288-1,8106-01288-1
,,,6.299135,9.516621,9.214,0.170,tyc2,TYC0735-00686-1,0735-00686-1
,,,6.440694,37.486228,9.214,1.736,tyc2,TYC2433-00195-1,2433-00195-1
,,,6.614259,13.888411,9.214,0.090,tyc2,TYC0745-00449-1,0745-00449-1
,,,6.662004,54.004474,9.214,1.585,tyc2,TYC3765-01015-1,3765-01015-1
,,,6.757160,-6.235140,9.214,1.200,tyc2,TYC4812-03273-1,4812-03273-1
,,,7.282058,38.736633,9.214,0.031,tyc2,TYC2944-00060-1,2944-00060-1
,,,7.699951,-26.481955,9.214,0.501,tyc2,TYC6548-02474-1,6548-02474-1
,,,7.894733,-34.284760,9.214,1.204,tyc2,TYC7127-01506-1,7127-01506-1
,,,8.645677,-34.037205,9.214,0.242,tyc2,TYC7144-00126-1,7144-00126-1
,,,8.659284,20.169518,9.214,1.282,tyc2,TYC1398-00242-1,1398-00242-1
,,,8.708377,48.677686,9.214,0.816,tyc2,TYC3419-01611-1,3419-01611-1
,,,8.717724,15.202036,9.214,0.220,tyc2,TYC1393-00258-1,1393-00258-1
,,,8.841055,-25.760014,9.214,0.580,tyc2,TYC6576-00102-1,6576-00102-1
,,,8.901931,-24.285600,9.214,1.030,tyc2,TYC6572-01674-1,6572-01674-1
,,,8.902930,-54.313717,9.214,0.004,tyc2,TYC8582-03620-1,8582-03620-1
,,,9.111242,-16.874100,9.214,0.351,tyc2,TYC6027-00274-1,6027-00274-1
,,,9.220156,-32.313904,9.214,1.091,tyc2,TYC7156-00321-1,7156-00321-1
,,,9.293607,-58.593577,9.214,1.113,tyc2,TYC8595-00579-1,8595-00579-1
,,,9.297270,-11.778464,9.214,1.674,tyc2,TYC5466-01547-1,5466-01547-1
,,,9.430000,-14.532516,9.214,0.640,tyc2,TYC5471-01442-1,5471-01442-1
,,,9.640455,69.405164,9.214,1.043,tyc2,TYC4383-01240-1,4383-01240-1
,,,9.820762,50.190263,9.214,0.093,tyc2,TYC3439-00172-1,3439-00172-1
,,,10.141302,-7.711999,9.214,1.689,tyc2,TYC5477-00773-1,5477-00773-1
,,,10.332178,27.675765,9.214,0.945,tyc2,TYC1975-00409-1,1975-00409-1
,,,10.683441,-42.452930,9.214,1.197,tyc2,TYC7731-00645-1,7731-00645-1
,,,10.792541,0.880971,9.214,1.306,tyc2,TYC0254-00533-1,0254-00533-1
,,,11.145463,75.835347,9.214,1.068,tyc2,TYC4549-01174-1,4549-01174-1
,,,11.155607,-51.621944,9.214,0.212,tyc2,TYC8212-00577-1,8212-00577-1
,,,11.801560,-57.827025,9.214,1.880,tyc2,TYC8639-02773-1,8639-02773-1
,,,11.962340,7.186340,9.214,1.118,tyc2,TYC0279-00498-1,0279-00498-1
,,,12.276177,-49.163613,9.214,1.292,tyc2,TYC8238-00572-1,8238-00572-1
,,,12.438803,-47.648841,9.214,0.436,tyc2,TYC8235-01390-1,8235-01390-1
,,,12.836800,-66.099019,9.214,-0.007,tyc2,TYC9000-02086-1,9000-02086-1
,,,13.244721,-64.729645,9.214,0.033,tyc2,TYC8998-01841-1,8998-01841-1
,,,13.585352,-52.156461,9.214,0.578,tyc2,TYC8273-00891-1,8273-00891-1
,,,13.768703,0.347967,9.214,0.510,tyc2,TYC0308-01170-1,0308-01170-1
,,,13.791426,-14.652907,9.214,1.020,tyc2,TYC5559-00645-1,5559-00645-1
,,,13.982361,-37.365074,9.214,1.082,tyc2,TYC7292-00414-1,7292-00414-1
,,,14.121194,59.666841,9.214,1.003,tyc2,TYC3858-01058-1,3858-01058-1
,,,14.536317,-25.080527,9.214,0.556,tyc2,TYC6749-00388-1,6749-00388-1
,,,14.747838,-32.981719,9.214,0.456,tyc2,TYC7301-00459-1,7301-00459-1
,,,14.841110,-26.522264,9.214,0.637,tyc2,TYC6755-01656-1,6755-01656-1
,,,15.231627,-40.624125,9.214,1.215,tyc2,TYC7826-02159-1,7826-02159-1
,,,15.345474,-64.117128,9.214,1.497,tyc2,TYC9029-02167-1,9029-02167-1
,,,15.460850,-50.164666,9.214,0.171,tyc2,TYC8303-01168-1,8303-01168-1
,,,15.716513,-85.124552,9.214,1.124,tyc2,TYC9513-00884-1,9513-00884-1
,,,15.719747,-9.132046,9.214,1.130,tyc2,TYC5597-00810-1,5597-00810-1
,,,16.494299,-14.585058,9.214,0.501,tyc2,TYC5639-00289-1,5639-00289-1
82817,,,16.924657,-8.336383,9.214,1.565,tyc2,TYC5642-01503-1,5642-01503-1
,,,17.153815,2.853731,9.214,0.631,tyc2,TYC0403-01120-1,0403-01120-1
,,,17.166455,2.708141,9.214,1.703,tyc2,TYC0403-00948-1,0403-00948-1
,,,17.318696,-59.012643,9.214,0.152,tyc2,TYC8739-02089-1,8739-02089-1
,,,17.504280,-42.912352,9.214,0.369,tyc2,TYC7892-00117-1,7892-00117-1
,,,17.598128,-33.148773,9.214,1.078,tyc2,TYC7380-00659-1,7380-00659-1
,,,17.778935,35.640953,9.214,0.377,tyc2,TYC2619-01024-1,2619-01024-1
,,,18.161386,0.822831,9.214,1.722,tyc2,TYC0431-01873-1,0431-01873-1
,,,18.291724,12.208532,9.214,0.562,tyc2,TYC1018-00137-1,1018-00137-1
,,,19.082595,55.888762,9.214,1.079,tyc2,TYC3923-01079-1,3923-01079-1
,,,19.290046,33.478787,9.214,0.194,tyc2,TYC2657-00188-1,2657-00188-1
,,,19.468947,-48.698391,9.214,0.358,tyc2,TYC8380-01636-1,8380-01636-1
,,,19.499881,-4.922787,9.214,0.226,tyc2,TYC5139-00026-1,5139-00026-1
,,,19.520769,28.479361,9.214,0.064,tyc2,TYC2137-00827-1,2137-00827-1
,,,19.560827,29.419850,9.214,1.567,tyc2,TYC2150-02886-1,2150-02886-1
,,,19.649866,-27.067036,9.214,0.235,tyc2,TYC6897-01686-1,6897-01686-1
,,,19.772558,56.121070,9.214,1.358,tyc2,TYC3938-01279-1,3938-01279-1
,,,19.881214,-30.854942,9.214,1.764,tyc2,TYC7439-01108-1,7439-01108-1
,,,20.001149,21.616137,9.214,0.157,tyc2,TYC1629-01920-1,1629-01920-1
,,,20.179103,10.153849,9.214,0.361,tyc2,TYC1077-01071-1,1077-01071-1
99991,,,20.285605,30.111983,9.214,0.380,hip2,HIP99991,
,,,20.287665,35.141265,9.214,1.113,tyc2,TYC2680-00506-1,2680-00506-1
,,,20.352929,51.702949,9.214,0.529,tyc2,TYC3584-01885-1,3584-01885-1
,,,20.457811,31.744778,9.214,0.441,tyc2,TYC2685-00374-1,2685-00374-1
,,,20.580472,-2.271003,9.214,0.653,tyc2,TYC5180-00408-1,5180-00408-1
,,,20.687500,54.862509,9.214,0.112,tyc2,TYC3955-00248-1,3955-00248-1
,,,21.162279,38.933974,9.214,0.938,tyc2,TYC3168-02160-1,3168-02160-1
,,,21.525643,-4.458446,9.214,0.373,tyc2,TYC5216-00385-1,5216-00385-1
,,,21.595571,28.248221,9.214,0.314,tyc2,TYC2200-00537-1,2200-00537-1
,,,21.600762,57.470549,9.214,0.395,tyc2,TYC3975-00628-1,3975-00628-1
,,,21.709401,-7.757771,9.214,0.854,tyc2,TYC5788-00099-1,5788-00099-1
,,,21.785256,19.280579,9.214,0.517,tyc2,TYC1674-00747-1,1674-00747-1
,,,21.859951,35.370262,9.214,1.426,tyc2,TYC2726-01446-1,2726-01446-1
,,,21.889773,-71.067027,9.214,1.010,tyc2,TYC9327-00119-1,9327-00119-1
,,,21.969595,-39.090667,9.214,0.390,tyc2,TYC7982-00338-1,7982-00338-1
,,,21.971617,-20.737093,9.214,1.103,tyc2,TYC6382-00910-1,6382-00910-1
,,,22.461308,-8.232937,9.214,1.099,tyc2,TYC5804-01250-1,5804-01250-1
,,,22.779846,4.939556,9.214,0.858,tyc2,TYC0571-01103-1,0571-01103-1
,,,23.243935,47.547482,9.214,0.380,tyc2,TYC3627-00392-1,3627-00392-1
116528,,,23.615893,-36.801313,9.214,0.551,tyc2,TYC7521-00186-2,7521-00186-2
,,,23.625030,43.609188,9.214,0.503,tyc2,TYC3243-01068-1,3243-01068-1
,,,23.934202,46.799751,9.214,0.688,tyc2,TYC3639-00097-1,3639-00097-1
,,,23.987507,-6.890834,9.214,1.130,tyc2,TYC5259-00414-1,5259-00414-1
25261,,,5.402313,-9.832615,9.214,0.410,hip2,HIP25261,
28280,,,5.975750,36.374268,9.214,0.657,hip2,HIP28280,
38024,,,7.792728,4.914134,9.214,0.385,hip2,HIP38024,
88067,,,17.986526,18.876643,9.214,1.621,hip2,HIP88067,
116382,,,23.583087,14.444409,9.214,0.372,hip2,HIP116382,
22728,,,4.889459,1.528615,9.214,0.040,hip2,HIP22728,
49660,,,10.137926,8.032328,9.214,0.551,hip2,HIP49660,
83288,,,17.021357,-43.643424,9.214,0.758,hip2,HIP83288,
33383,,,6.942895,28.965756,9.214,0.408,hip2,HIP33383,
48581,,,9.908205,-38.187232,9.214,1.225,hip2,HIP48581,
73859,,,15.094729,-4.368397,9.214,0.551,hip2,HIP73859,
91350,,,18.632101,20.161931,9.214,1.107,hip2,HIP91350,
47188,,,9.617232,-71.689189,9.214,0.559,hip2,HIP47188,
61906,,,12.686328,-58.316477,9.214,0.479,hip2,HIP61906,
92889,,,18.926149,67.380663,9.214,1.575,hip2,HIP92889,
14272,,,3.066635,-83.069003,9.214,0.833,hip2,HIP14272,
98176,,,19.951789,-12.565136,9.214,1.097,hip2,HIP98176,
105167,,,21.303797,-71.008297,9.214,1.255,hip2,HIP105167,
108006,,,21.882062,-47.735229,9.214,0.412,hip2,HIP108006,
91045,,,18.572299,48.627901,9.215,0.965,hip2,HIP91045,
98082,,,19.933244,30.877694,9.215,1.259,hip2,HIP98082,
2946,,,0.623090,18.172971,9.215,1.000,hip2,HIP2946,
86684,,,17.711257,-22.369553,9.215,0.594,hip2,HIP86684,
31632,,,6.619245,52.526303,9.215,0.913,hip2,HIP31632,
49676,,,10.140952,-53.094339,9.215,0.371,hip2,HIP49676,
68788,,,14.080046,-34.563116,9.215,1.630,hip2,HIP68788,
69098,,,14.144614,-54.124035,9.215,1.379,hip2,HIP69098,
104191,,,21.109604,-49.963300,9.215,0.582,hip2,HIP104191,
115911,,,23.484484,66.320397,9.215,1.908,hip2,HIP115911,
88146,,,18.004039,-59.805587,9.215,1.173,hip2,HIP88146,
93737,,,19.086591,10.416827,9.215,0.380,hip2,HIP93737,
,,,0.673469,31.777839,9.215,0.530,tyc2,TYC2275-00310-1,2275-00310-1
,,,1.639090,58.698080,9.215,0.336,tyc2,TYC3683-00762-1,3683-00762-1
,,,1.842479,-62.828252,9.215,0.349,tyc2,TYC8853-00003-1,8853-00003-1
,,,1.998158,40.922058,9.215,0.336,tyc2,TYC2820-01075-1,2820-01075-1
,,,2.078244,45.970897,9.215,0.417,tyc2,TYC3281-00316-1,3281-00316-1
,,,2.231190,40.452048,9.215,1.383,tyc2,TYC2834-01322-1,2834-01322-1
,,,2.234564,52.241360,9.215,0.082,tyc2,TYC3293-02166-1,3293-02166-1
,,,2.338785,47.934344,9.215,1.187,tyc2,TYC3298-01021-1,3298-01021-1
,,,2.619589,74.261826,9.215,0.260,tyc2,TYC4324-01174-1,4324-01174-1
12863,,,2.756276,1.447398,9.215,0.470,hip2,HIP12863,
14938,,,3.210090,-16.777702,9.215,1.005,hip2,HIP14938,
,,,3.493570,5.923145,9.215,0.854,tyc2,TYC0063-01380-1,0063-01380-1
,,,3.495873,59.918118,9.215,0.360,tyc2,TYC3715-00560-1,3715-00560-1
,,,3.623346,22.350989,9.215,0.486,tyc2,TYC1247-00211-1,1247-00211-1
,,,4.430885,6.078568,9.215,0.562,tyc2,TYC0081-01332-1,0081-01332-1
,,,4.630234,-2.701542,9.215,1.270,tyc2,TYC4739-00294-1,4739-00294-1
,,,4.813978,15.484074,9.215,1.318,tyc2,TYC1280-00970-1,1280-00970-1
,,,5.021819,13.098415,9.215,0.309,tyc2,TYC0693-00212-1,0693-00212-1
,,,5.791461,-11.511210,9.215,1.244,tyc2,TYC5355-00753-1,5355-00753-1
,,,6.175144,67.313445,9.215,0.222,tyc2,TYC4107-00835-1,4107-00835-1
,,,6.194725,44.998961,9.215,0.947,tyc2,TYC2938-00137-1,2938-00137-1
,,,6.223722,-44.927435,9.215,1.295,tyc2,TYC7624-01153-1,7624-01153-1
,,,6.244501,49.097719,9.215,1.204,tyc2,TYC3383-01370-1,3383-01370-1
,,,6.361876,2.396314,9.215,0.061,tyc2,TYC0136-00671-1,0136-00671-1
,,,6.446407,-29.435655,9.215,1.113,tyc2,TYC6519-01247-1,6519-01247-1
,,,6.595072,-22.542893,9.215,1.733,tyc2,TYC6508-00717-1,6508-00717-1
,,,6.689974,36.030198,9.215,0.876,tyc2,TYC2447-00188-1,2447-00188-1
,,,6.771292,-16.934625,9.215,1.358,tyc2,TYC5953-01462-1,5953-01462-1
33373,,,6.941120,40.075390,9.215,1.117,hip2,HIP33373,
,,,6.991725,26.044328,9.215,1.250,tyc2,TYC1899-01540-1,1899-01540-1
,,,7.090946,-39.161565,9.215,0.434,tyc2,TYC7629-02555-1,7629-02555-1
,,,7.309118,8.846615,9.215,0.282,tyc2,TYC0763-00200-1,0763-00200-1
,,,7.341506,57.760130,9.215,0.146,tyc2,TYC3789-02145-1,3789-02145-1
,,,7.361583,-25.900928,9.215,0.558,tyc2,TYC6541-02009-1,6541-02009-1
,,,7.395348,-13.924022,9.215,0.954,tyc2,TYC5407-03220-1,5407-03220-1
,,,7.742412,-19.260673,9.215,0.065,tyc2,TYC5989-00081-1,5989-00081-1
,,,7.742616,33.565285,9.215,1.129,tyc2,TYC2458-00835-1,2458-00835-1
,,,7.927565,5.816527,9.215,0.347,tyc2,TYC0193-00670-1,0193-00670-1
,,,7.936383,-27.079964,9.215,-0.040,tyc2,TYC6561-02498-1,6561-02498-1
,,,7.944735,-24.849775,9.215,1.141,tyc2,TYC6557-01349-1,6557-01349-1
,,,8.132795,-28.104904,9.215,0.935,tyc2,TYC6563-02420-1,6563-02420-1
,,,8.360692,-3.141628,9.215,1.135,tyc2,TYC4852-00087-1,4852-00087-1
,,,8.439985,-38.863786,9.215,1.352,tyc2,TYC7661-02631-1,7661-02631-1
,,,8.546283,50.760274,9.215,0.342,tyc2,TYC3422-01304-1,3422-01304-1
,,,8.681503,-40.682170,9.215,1.140,tyc2,TYC7679-01940-1,7679-01940-1
,,,8.947325,-36.550623,9.215,0.360,tyc2,TYC7150-01729-1,7150-01729-1
,,,9.025501,-7.101036,9.215,1.001,tyc2,TYC4890-00341-1,4890-00341-1
,,,9.031232,-56.841168,9.215,1.090,tyc2,TYC8590-00119-1,8590-00119-1
,,,9.052160,47.587028,9.215,0.358,tyc2,TYC3427-00462-1,3427-00462-1
,,,9.231097,-13.260939,9.215,0.299,tyc2,TYC5470-00085-1,5470-00085-1
,,,9.301743,-79.739426,9.215,0.218,tyc2,TYC9403-00680-1,9403-00680-1
,,,9.391541,-38.140497,9.215,0.196,tyc2,TYC7691-04067-1,7691-04067-1
,,,9.907102,0.461339,9.215,0.494,tyc2,TYC0237-00155-1,0237-00155-1
,,,10.039566,-47.949265,9.215,0.078,tyc2,TYC8186-01560-1,8186-01560-1
50074,,,10.223538,-0.940676,9.215,0.564,hip2,HIP50074,
,,,10.469979,-66.772506,9.215,0.314,tyc2,TYC8968-01062-1,8968-01062-1
,,,10.946660,-56.910564,9.215,0.004,tyc2,TYC8623-02343-1,8623-02343-1
,,,11.072355,-31.979133,9.215,0.277,tyc2,TYC7204-01438-1,7204-01438-1
,,,11.092647,-12.165494,9.215,1.366,tyc2,TYC5504-01037-1,5504-01037-1
,,,11.094683,-22.099482,9.215,0.443,tyc2,TYC6083-01157-1,6083-01157-1
,,,11.179053,10.367337,9.215,1.291,tyc2,TYC0851-00958-1,0851-00958-1
,,,11.356103,-51.187321,9.215,0.153,tyc2,TYC8225-01415-1,8225-01415-1
,,,11.726232,54.472735,9.215,1.378,tyc2,TYC3832-00302-1,3832-00302-1
,,,12.039962,-7.304453,9.215,0.262,tyc2,TYC4945-01063-1,4945-01063-1
,,,12.272369,54.813345,9.215,1.157,tyc2,TYC3834-00395-1,3834-00395-1
,,,12.652692,-34.271883,9.215,0.548,tyc2,TYC7255-00360-1,7255-00360-1
,,,12.836876,-12.593528,9.215,0.675,tyc2,TYC5541-00358-1,5541-00358-1
,,,13.461875,-35.123870,9.215,1.100,tyc2,TYC7272-01757-1,7272-01757-1
,,,13.532374,-12.380325,9.215,0.641,tyc2,TYC5548-01177-1,5548-01177-1
,,,13.722326,-72.081792,9.215,0.280,tyc2,TYC9251-00007-1,9251-00007-1
,,,13.740605,65.136094,9.215,0.407,tyc2,TYC4177-00326-1,4177-00326-1
,,,14.484433,-46.320633,9.215,0.407,tyc2,TYC8278-03039-1,8278-03039-1
,,,14.528138,-60.859117,9.215,0.123,tyc2,TYC9006-04886-1,9006-04886-1
,,,14.593785,-42.186177,9.215,0.161,tyc2,TYC7814-03668-1,7814-03668-1
,,,15.003934,-31.205389,9.215,0.994,tyc2,TYC7311-01206-1,7311-01206-1
,,,15.046037,-66.112844,9.215,1.021,tyc2,TYC9032-01040-1,9032-01040-1
,,,15.158653,-21.567271,9.215,0.620,tyc2,TYC6181-00503-1,6181-00503-1
,,,15.479811,72.557113,9.215,1.199,tyc2,TYC4418-01642-1,4418-01642-1
,,,15.679191,-49.858872,9.215,1.066,tyc2,TYC8304-01059-1,8304-01059-1
,,,15.795725,37.378930,9.215,0.326,tyc2,TYC2577-00071-1,2577-00071-1
,,,16.116866,16.526390,9.215,0.675,tyc2,TYC1503-00675-1,1503-00675-1
,,,16.332411,-68.013957,9.215,0.093,tyc2,TYC9273-03032-1,9273-03032-1
,,,16.359497,-43.571299,9.215,1.366,tyc2,TYC7865-00407-1,7865-00407-1
,,,16.754345,20.425463,9.215,0.999,tyc2,TYC1528-00820-1,1528-00820-1
,,,16.866280,40.922915,9.215,1.185,tyc2,TYC3075-00476-1,3075-00476-1
,,,17.098806,7.689576,9.215,1.718,tyc2,TYC0976-01431-1,0976-01431-1
,,,17.448625,18.942725,9.215,0.049,tyc2,TYC1545-01920-1,1545-01920-1
,,,17.613050,26.526528,9.215,0.388,tyc2,TYC2084-01960-1,2084-01960-1
,,,18.418263,-44.503458,9.215,1.020,tyc2,TYC7913-01149-1,7913-01149-1
,,,18.610446,61.318552,9.215,1.078,tyc2,TYC4215-00309-1,4215-00309-1
,,,18.724639,-45.230016,9.215,1.357,tyc2,TYC8360-00840-1,8360-00840-1
,,,18.840836,28.888565,9.215,0.326,tyc2,TYC2121-01610-1,2121-01610-1
,,,19.023235,-35.042029,9.215,0.317,tyc2,TYC7417-00883-1,7417-00883-1
,,,19.051741,3.855240,9.215,0.456,tyc2,TYC0470-01106-1,0470-01106-1
,,,19.089524,72.058106,9.215,0.263,tyc2,TYC4439-00858-1,4439-00858-1
,,,19.363432,31.057058,9.215,0.098,tyc2,TYC2654-01845-1,2654-01845-1
,,,19.743258,24.197395,9.215,0.843,tyc2,TYC2139-00770-1,2139-00770-1
,,,19.747423,-25.308779,9.215,0.386,tyc2,TYC6894-00331-1,6894-00331-1
,,,19.750664,31.853828,9.215,0.084,tyc2,TYC2656-01057-1,2656-01057-1
,,,20.041853,-35.978626,9.215,1.181,tyc2,TYC7452-01752-1,7452-01752-1
,,,20.116925,37.034319,9.215,0.933,tyc2,TYC2683-01675-1,2683-01675-1
,,,20.173594,33.802240,9.215,0.079,tyc2,TYC2679-02485-1,2679-02485-1
,,,20.180833,4.949207,9.215,1.221,tyc2,TYC0503-01521-1,0503-01521-1
,,,20.413628,32.601001,9.215,0.137,tyc2,TYC2689-01152-1,2689-01152-1
101706,,,20.615247,-12.739586,9.215,0.482,tyc2,TYC5763-02448-1,5763-02448-1
,,,20.619851,-55.479107,9.215,0.370,tyc2,TYC8794-00081-1,8794-00081-1
,,,20.725336,40.891074,9.215,0.058,tyc2,TYC3170-00763-1,3170-00763-1
,,,20.770234,-12.452672,9.215,1.203,tyc2,TYC5764-01532-1,5764-01532-1
,,,20.777211,19.248758,9.215,0.443,tyc2,TYC1642-01331-1,1642-01331-1
,,,21.281089,38.247341,9.215,1.561,tyc2,TYC3169-02367-1,3169-02367-1
,,,21.326235,30.583629,9.215,1.312,tyc2,TYC2703-00974-1,2703-00974-1
,,,21.381922,-64.829852,9.215,0.618,tyc2,TYC9110-00730-1,9110-00730-1
,,,21.606864,-50.120284,9.215,0.378,tyc2,TYC8432-00768-1,8432-00768-1
,,,21.658599,-43.030040,9.215,1.092,tyc2,TYC7988-01038-1,7988-01038-1
,,,21.895686,-43.235845,9.215,1.372,tyc2,TYC7994-00305-1,7994-00305-1
,,,21.913775,2.821125,9.215,0.463,tyc2,TYC0549-00153-1,0549-00153-1
,,,22.065167,39.741125,9.215,1.027,tyc2,TYC3202-01159-1,3202-01159-1
,,,22.099778,46.454831,9.215,1.862,tyc2,TYC3605-02721-1,3605-02721-1
,,,22.591593,56.332365,9.215,0.802,tyc2,TYC3991-02149-1,3991-02149-1
,,,22.759006,70.611847,9.215,0.535,tyc2,TYC4480-01197-1,4480-01197-1
,,,22.812944,-11.828137,9.215,0.313,tyc2,TYC5816-01059-1,5816-01059-1
,,,23.879872,64.308104,9.215,1.195,tyc2,TYC4289-00315-1,4289-00315-1
13461,,,2.888594,12.004645,9.215,1.565,hip2,HIP13461,
15346,,,3.297932,-59.608465,9.215,1.056,hip2,HIP15346,
34434,,,7.138996,52.685780,9.215,0.444,hip2,HIP34434,
56455,,,11.575448,-42.650061,9.215,1.093,hip2,HIP56455,
56825,,,11.648724,23.805997,9.215,0.317,hip2,HIP56825,
65188,,,13.359018,-65.163158,9.215,0.450,hip2,HIP65188,
65331,,,13.390343,51.065981,9.215,0.639,hip2,HIP65331,
71351,,,14.591762,-32.439112,9.215,0.563,hip2,HIP71351,
82727,,,16.909261,-66.492215,9.215,0.487,hip2,HIP82727,
98871,,,20.078666,18.918240,9.215,0.138,hip2,HIP98871,
24282,,,5.211025,-31.308854,9.215,0.646,hip2,HIP24282,
73470,,,15.015383,45.425308,9.215,1.427,hip2,HIP73470,
41423,,,8.449027,32.196760,9.216,0.817,hip2,HIP41423,
72577,,,14.839255,6.815091,9.216,0.957,hip2,HIP72577,
15255,,,3.279381,-52.928153,9.216,0.736,hip2,HIP15255,
39377,,,8.050461,-31.838969,9.216,1.070,hip2,HIP39377,
74326,,,15.191463,71.840756,9.216,0.651,hip2,HIP74326,
87581,,,17.891736,39.453230,9.216,0.610,hip2,HIP87581,
61247,,,12.551608,-37.646973,9.216,1.266,hip2,HIP61247,
64146,,,13.146833,-51.311223,9.216,0.496,hip2,HIP64146,
80396,,,16.410269,-9.826674,9.216,0.465,hip2,HIP80396,
